story_id,person,type,aliases,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence,is_dialogue,count_lexicon,is_subject,is_object,subject_sentences_stem
188,Person-4,neutral,['Boy'],22,My dear dear Boy Your letter has touched me,4,35.0,On receipt of this I wrote back at once a private and confidential letter which I printed in the following edition of the paper,As soon as I opened it and saw the green and blue tint of the dollar bill which you had so daintily and prettily folded within the pages of your sweet letter I knew that the note was from someone that I could learn to love if our correspondence were to continue as it had begun,On receipt of this I wrote back at once a private and confidential letter which I printed in the following edition of the paper [SEP] My dear dear Boy Your letter has touched me [SEP] As soon as I opened it and saw the green and blue tint of the dollar bill which you had so daintily and prettily folded within the pages of your sweet letter I knew that the note was from someone that I could learn to love if our correspondence were to continue as it had begun,1,0,0.8,1,0,dear dear boy letter touch
188,Person-4,neutral,['Boy'],25,Dear unknown boy,4,35.0,I took the dollar from your letter and kissed and fondled it a dozen times,I shall always keep that dollar,I took the dollar from your letter and kissed and fondled it a dozen times [SEP] Dear unknown boy [SEP] I shall always keep that dollar,1,0,0.4,0,0,dear unknown boy
188,Person-4,neutral,['Boy'],40,It needs a wiser head than my poor perplexed boy to deal with them,4,35.0,And you are right too about presents,Take them to your father to be sorted or if you feel that you must not overtax his love address them to me in your own pretty hand,And you are right too about presents [SEP] It needs a wiser head than my poor perplexed boy to deal with them [SEP] Take them to your father to be sorted or if you feel that you must not overtax his love address them to me in your own pretty hand,1,0,-0.4,0,0,need wiser head poor perplex boy deal
188,Person-4,neutral,['Boy'],55,Won't you write again just as before dear boy,4,35.0,But I see I have written quite as much as I need for this column,,But I see I have written quite as much as I need for this column [SEP] Won't you write again just as before dear boy [SEP],1,0,0.4,0,0,write dear boy
188,Person-5,neutral,"['Miss Laura Jean Libby', 'Miss Beatrix Fairfax']",19,He thinks that as far as he can see the Hay is in class B Meantime I write to you as I understand that Miss Laura Jean Libby and Miss Beatrix Fairfax are on their vacation and in any case a friend of mine who follows their writings closely tells me that they are always full,2,56.0,He himself is going to sort out the presents into the two classes,I enclose a dollar because I do not think it right to ask you to give all your valuable time and your best thought without giving you back what it is worth,He himself is going to sort out the presents into the two classes [SEP] He thinks that as far as he can see the Hay is in class B Meantime I write to you as I understand that Miss Laura Jean Libby and Miss Beatrix Fairfax are on their vacation and in any case a friend of mine who follows their writings closely tells me that they are always full [SEP] I enclose a dollar because I do not think it right to ask you to give all your valuable time and your best thought without giving you back what it is worth,0,0,0.0,0,0,think far see hay class b meantim write understand miss laura jean libbi miss beatrix fairfax vacat case friend mine follow write close tell alway full
188,Person-2,neutral,['girls'],47,If she has not and if you have not then you know that you are dealing with a dear confiding girl who will make you a life mate,2,147.0,Ask her quietly and frankly remember dear that the days of false modesty are passing away whether she has ever been in jail,Then you must know too that her mind is worthy of your own,Ask her quietly and frankly remember dear that the days of false modesty are passing away whether she has ever been in jail [SEP] If she has not and if you have not then you know that you are dealing with a dear confiding girl who will make you a life mate [SEP] Then you must know too that her mind is worthy of your own,0,0,0.4,0,0,know deal dear confid girl make life mate
188,Person-2,neutral,['girls'],49,So many men to-day are led astray by the merely superficial graces and attractions of girls who in reality possess no mental equipment at all,2,147.0,Then you must know too that her mind is worthy of your own,Many a man is bitterly disillusioned after marriage when he realises that his wife cannot solve a quadratic equation and that he is compelled to spend all his days with a woman who does not know that x squared plus 2xy plus y squared is the same thing or I think nearly the same thing as x plus y squared,Then you must know too that her mind is worthy of your own [SEP] So many men to-day are led astray by the merely superficial graces and attractions of girls who in reality possess no mental equipment at all [SEP] Many a man is bitterly disillusioned after marriage when he realises that his wife cannot solve a quadratic equation and that he is compelled to spend all his days with a woman who does not know that x squared plus 2xy plus y squared is the same thing or I think nearly the same thing as x plus y squared,0,0,0.0,0,0,mani men day led astray mere superfici grace attract girl realiti possess mental equip
188,Person-2,neutral,['girls'],52,If a girl desires to woo you before allowing her to press her suit ask her if she knows how to press yours,2,147.0,Nor should the simple domestic virtues be neglected,If she can let her woo if not tell her to whoa,Nor should the simple domestic virtues be neglected [SEP] If a girl desires to woo you before allowing her to press her suit ask her if she knows how to press yours [SEP] If she can let her woo if not tell her to whoa,0,0,1.0,0,0,girl desir woo allow press suit ask know press
188,Person-3,neutral,['men'],1,Some years ago when I was the Editor of a Correspondence Column I used to receive heart-broken letters from young men asking for advice and sympathy,3,232.0,,They found themselves the object of marked attentions from girls which they scarcely knew how to deal with,[SEP] Some years ago when I was the Editor of a Correspondence Column I used to receive heart-broken letters from young men asking for advice and sympathy [SEP] They found themselves the object of marked attentions from girls which they scarcely knew how to deal with,1,0,0.0,0,0,year ago editor correspond column use receiv heart broken letter young men ask advic sympathi
188,Person-3,neutral,['men'],6,But I may perhaps without dishonour reproduce one of these letters and my answer to it inasmuch as the date is now months ago and the softening hand of Time has woven its roses how shall I put it the mellow haze of reminiscences has what I mean is that the young man has gone back to work and is all right again,3,232.0,I accepted their confidences as under the pledge of a secrecy never divulging their disclosures beyond the circulation of my newspapers or giving any hint of their identity other than printing their names and addresses and their letters in full,Here then is a letter from a young man whose name I must not reveal but whom I will designate as D F and whose address I must not divulge but will simply indicate as Q Street West,I accepted their confidences as under the pledge of a secrecy never divulging their disclosures beyond the circulation of my newspapers or giving any hint of their identity other than printing their names and addresses and their letters in full [SEP] But I may perhaps without dishonour reproduce one of these letters and my answer to it inasmuch as the date is now months ago and the softening hand of Time has woven its roses how shall I put it the mellow haze of reminiscences has what I mean is that the young man has gone back to work and is all right again [SEP] Here then is a letter from a young man whose name I must not reveal but whom I will designate as D F and whose address I must not divulge but will simply indicate as Q Street West,0,0,0.0,0,0,may perhap without dishonour reproduc one letter answer inasmuch date month ago soften hand time woven rose shall put mellow haze reminisc mean young man gone back work right
188,Person-3,neutral,['men'],7,Here then is a letter from a young man whose name I must not reveal but whom I will designate as D F and whose address I must not divulge but will simply indicate as Q Street West,3,232.0,But I may perhaps without dishonour reproduce one of these letters and my answer to it inasmuch as the date is now months ago and the softening hand of Time has woven its roses how shall I put it the mellow haze of reminiscences has what I mean is that the young man has gone back to work and is all right again,Dear Mr Leacock For some time past I have been the recipient of very marked attentions from a young lady,But I may perhaps without dishonour reproduce one of these letters and my answer to it inasmuch as the date is now months ago and the softening hand of Time has woven its roses how shall I put it the mellow haze of reminiscences has what I mean is that the young man has gone back to work and is all right again [SEP] Here then is a letter from a young man whose name I must not reveal but whom I will designate as D F and whose address I must not divulge but will simply indicate as Q Street West [SEP] Dear Mr Leacock For some time past I have been the recipient of very marked attentions from a young lady,0,0,0.0,0,0,letter young man whose name must reveal design f whose address must divulg simpli indic q street west
188,Person-3,neutral,['men'],36,Let me talk to you about your letter and about the difficult question it raises for all marriageable young men,3,232.0,But now I must stop chatting about myself for I know that you cannot be interested in a simple old fogey such as I am,In the first place let me tell you how glad I am that you confide in your father,But now I must stop chatting about myself for I know that you cannot be interested in a simple old fogey such as I am [SEP] Let me talk to you about your letter and about the difficult question it raises for all marriageable young men [SEP] In the first place let me tell you how glad I am that you confide in your father,1,0,-0.2,0,0,let talk letter difficult question rais marriag young men
188,Person-1,protagonist,['father'],15,Would it be right for father to keep all this valuable hay,8,153.0,I do not know what to say,I have confided fully in father and we have discussed the question of presents,I do not know what to say [SEP] Would it be right for father to keep all this valuable hay [SEP] I have confided fully in father and we have discussed the question of presents,1,0,0.0,0,0,would right father keep valuabl hay
188,Person-1,protagonist,['father'],16,I have confided fully in father and we have discussed the question of presents,8,153.0,Would it be right for father to keep all this valuable hay,He thinks that there are some that we can keep with propriety and others that a sense of delicacy forbids us to retain,Would it be right for father to keep all this valuable hay [SEP] I have confided fully in father and we have discussed the question of presents [SEP] He thinks that there are some that we can keep with propriety and others that a sense of delicacy forbids us to retain,1,0,0.0,0,0,confid fulli father discuss question present
188,Person-1,protagonist,['father'],37,In the first place let me tell you how glad I am that you confide in your father,8,153.0,Let me talk to you about your letter and about the difficult question it raises for all marriageable young men,Whatever happens go at once to your father put your arms about his neck and have a good cry together,Let me talk to you about your letter and about the difficult question it raises for all marriageable young men [SEP] In the first place let me tell you how glad I am that you confide in your father [SEP] Whatever happens go at once to your father put your arms about his neck and have a good cry together,1,0,0.6,0,0,first place let tell glad confid father
188,Person-1,protagonist,['father'],38,Whatever happens go at once to your father put your arms about his neck and have a good cry together,8,153.0,In the first place let me tell you how glad I am that you confide in your father,And you are right too about presents,In the first place let me tell you how glad I am that you confide in your father [SEP] Whatever happens go at once to your father put your arms about his neck and have a good cry together [SEP] And you are right too about presents,1,0,0.6,0,0,whatev happen go father put arm neck good cri togeth
188,Person-1,protagonist,['father'],41,Take them to your father to be sorted or if you feel that you must not overtax his love address them to me in your own pretty hand,8,153.0,It needs a wiser head than my poor perplexed boy to deal with them,And now let us talk dear as one heart to another,It needs a wiser head than my poor perplexed boy to deal with them [SEP] Take them to your father to be sorted or if you feel that you must not overtax his love address them to me in your own pretty hand [SEP] And now let us talk dear as one heart to another,1,0,0.2,0,0,take father sort feel must overtax love address pretti hand
188,Person-2,neutral,['girls'],2,They found themselves the object of marked attentions from girls which they scarcely knew how to deal with,2,147.0,Some years ago when I was the Editor of a Correspondence Column I used to receive heart-broken letters from young men asking for advice and sympathy,They did not wish to give pain or to seem indifferent to a love which they felt was as ardent as it was disinterested and yet they felt that they could not bestow their hands where their hearts had not spoken,Some years ago when I was the Editor of a Correspondence Column I used to receive heart-broken letters from young men asking for advice and sympathy [SEP] They found themselves the object of marked attentions from girls which they scarcely knew how to deal with [SEP] They did not wish to give pain or to seem indifferent to a love which they felt was as ardent as it was disinterested and yet they felt that they could not bestow their hands where their hearts had not spoken,1,0,0.0,0,0,found object mark attent girl scarc knew deal
188,Person-2,neutral,['girls'],43,Remember always that if a girl is to have your heart she must be worthy of you,2,147.0,And now let us talk dear as one heart to another,When you look at your own bright innocent face in the mirror resolve that you will give your hand to no girl who is not just as innocent as you are and no brighter than yourself,And now let us talk dear as one heart to another [SEP] Remember always that if a girl is to have your heart she must be worthy of you [SEP] When you look at your own bright innocent face in the mirror resolve that you will give your hand to no girl who is not just as innocent as you are and no brighter than yourself,0,0,0.4,0,0,rememb alway girl heart must worthi
188,Person-2,neutral,['girls'],44,When you look at your own bright innocent face in the mirror resolve that you will give your hand to no girl who is not just as innocent as you are and no brighter than yourself,2,147.0,Remember always that if a girl is to have your heart she must be worthy of you,So that you must first find out how innocent she is,Remember always that if a girl is to have your heart she must be worthy of you [SEP] When you look at your own bright innocent face in the mirror resolve that you will give your hand to no girl who is not just as innocent as you are and no brighter than yourself [SEP] So that you must first find out how innocent she is,0,0,0.8,0,0,look bright innoc face mirror resolv give hand girl innoc brighter
190,Person-1,protagonist,['Jiggins'],1,Twenty years ago I knew a man called Jiggins who had the Health Habit,4,55.0,,He used to take a cold plunge every morning,[SEP] Twenty years ago I knew a man called Jiggins who had the Health Habit [SEP] He used to take a cold plunge every morning,0,0,0.0,0,0,twenti year ago knew man call jiggin health habit
190,Person-1,protagonist,['Jiggins'],7,Jiggins used to stand and breathe at an open window for half an hour before dressing,4,55.0,He got so that he could open and shut his pores at will,He said it expanded his lungs,He got so that he could open and shut his pores at will [SEP] Jiggins used to stand and breathe at an open window for half an hour before dressing [SEP] He said it expanded his lungs,1,0,0.0,1,0,jiggin use stand breath open window half hour dress
190,Person-1,protagonist,['Jiggins'],10,After he had got his undershirt on Jiggins used to hitch himself up like a dog in harness and do Sandow exercises,4,55.0,He might of course have had it done in a shoe-store with a boot stretcher but after all it cost him nothing this way and what is half an hour,He did them forwards backwards and hind-side up,He might of course have had it done in a shoe-store with a boot stretcher but after all it cost him nothing this way and what is half an hour [SEP] After he had got his undershirt on Jiggins used to hitch himself up like a dog in harness and do Sandow exercises [SEP] He did them forwards backwards and hind-side up,1,0,0.0,0,0,got undershirt jiggin use hitch like dog har sandow exercis
190,Person-1,protagonist,['Jiggins'],24,Jiggins is dead,4,55.0,As soon as he woke he began clearing it again,He was of course a pioneer but the fact that he dumb-belled himself to death at an early age does not prevent a whole generation of young men from following in his path,As soon as he woke he began clearing it again [SEP] Jiggins is dead [SEP] He was of course a pioneer but the fact that he dumb-belled himself to death at an early age does not prevent a whole generation of young men from following in his path,1,0,-0.6,1,0,jiggin dead
190,Person-2,neutral,['man'],25,He was of course a pioneer but the fact that he dumb-belled himself to death at an early age does not prevent a whole generation of young men from following in his path,2,68.0,Jiggins is dead,They are ridden by the Health Mania,Jiggins is dead [SEP] He was of course a pioneer but the fact that he dumb-belled himself to death at an early age does not prevent a whole generation of young men from following in his path [SEP] They are ridden by the Health Mania,0,0,-0.8,0,0,cours pioneer fact dumb bell death earli age prevent whole gener young men follow path
190,Person-2,neutral,['man'],63,In any case stop gassing about your tub and your shower as if you were the only man who ever washed,2,68.0,The pleasure of getting out of a cold bed and creeping into a hot bath beats a cold plunge to death,So much for that point,The pleasure of getting out of a cold bed and creeping into a hot bath beats a cold plunge to death [SEP] In any case stop gassing about your tub and your shower as if you were the only man who ever washed [SEP] So much for that point,1,0,-0.2,0,0,case stop gass tub shower man ever wash
189,Person-2,neutral,['men'],6,I believe that all generous-hearted men feel just the same way about it,2,148.0,As for the linotype and the aeroplane and the vacuum house-cleaner well I am not sure that I didn't invent them myself,However that is not the point I am intending to discuss,As for the linotype and the aeroplane and the vacuum house-cleaner well I am not sure that I didn't invent them myself [SEP] I believe that all generous-hearted men feel just the same way about it [SEP] However that is not the point I am intending to discuss,1,0,0.4,1,0,believ gener heart men feel way
189,Person-2,neutral,['men'],30,In the good old days a man was turned out thoroughly equipped after putting in two winter sessions at a college and spending his summers in running logs for a sawmill,2,148.0,In only one respect has there been a decided lack of progress in the domain of medicine that is in the time it takes to become a qualified practitioner,Some of the students were turned out even sooner,In only one respect has there been a decided lack of progress in the domain of medicine that is in the time it takes to become a qualified practitioner [SEP] In the good old days a man was turned out thoroughly equipped after putting in two winter sessions at a college and spending his summers in running logs for a sawmill [SEP] Some of the students were turned out even sooner,0,0,0.6,0,0,good old day man turn thoroughli equip put two winter session colleg spend summer run log sawmil
189,Person-2,neutral,['men'],33,Of course one is willing to grant that our young men are growing stupider and lazier every year,2,148.0,Nowadays it takes anywhere from five to eight years to become a doctor,This fact will be corroborated at once by any man over fifty years of age,Nowadays it takes anywhere from five to eight years to become a doctor [SEP] Of course one is willing to grant that our young men are growing stupider and lazier every year [SEP] This fact will be corroborated at once by any man over fifty years of age,1,0,0.0,1,0,cours one will grant young men grow stupid lazier everi year
189,Person-2,neutral,['men'],34,This fact will be corroborated at once by any man over fifty years of age,2,148.0,Of course one is willing to grant that our young men are growing stupider and lazier every year,But even when this is said it seems odd that a man should study eight years now to learn what he used to acquire in eight months,Of course one is willing to grant that our young men are growing stupider and lazier every year [SEP] This fact will be corroborated at once by any man over fifty years of age [SEP] But even when this is said it seems odd that a man should study eight years now to learn what he used to acquire in eight months,0,0,0.0,0,0,fact corrobor man fifti year age
189,Person-2,neutral,['men'],35,But even when this is said it seems odd that a man should study eight years now to learn what he used to acquire in eight months,2,148.0,This fact will be corroborated at once by any man over fifty years of age,However let that go,This fact will be corroborated at once by any man over fifty years of age [SEP] But even when this is said it seems odd that a man should study eight years now to learn what he used to acquire in eight months [SEP] However let that go,0,0,-0.4,0,0,even said seem odd man studi eight year learn use acquir eight month
189,Person-2,neutral,['men'],60,In reality of course the doctor hasn't the least idea what is wrong with the man but he DOES know that if he will go to bed and keep quiet awfully quiet he'll either get quietly well again or else die a quiet death,2,148.0,Well says the doctor I want you to keep very quiet you'll have to go to bed and stay there and keep quiet,Meantime if the doctor calls every morning and thumps and beats him he can keep the patient submissive and perhaps force him to confess what is wrong with him,Well says the doctor I want you to keep very quiet you'll have to go to bed and stay there and keep quiet [SEP] In reality of course the doctor hasn't the least idea what is wrong with the man but he DOES know that if he will go to bed and keep quiet awfully quiet he'll either get quietly well again or else die a quiet death [SEP] Meantime if the doctor calls every morning and thumps and beats him he can keep the patient submissive and perhaps force him to confess what is wrong with him,0,0,-1.0,0,0,realiti cours doctor least idea wrong man know go bed keep quiet aw quiet either get quietli well els die quiet death
189,Person-3,neutral,['friends'],72,But if on the other hand the doctor has spent the night before at a little gathering of medical friends he is very apt to forbid the patient to touch alcohol in any shape and to dismiss the subject with great severity,2,120.0,The doctor says this with real feeling and his eye glistens with the pure love of his profession,Of course this treatment in and of itself would appear too transparent and would fail to inspire the patient with a proper confidence,The doctor says this with real feeling and his eye glistens with the pure love of his profession [SEP] But if on the other hand the doctor has spent the night before at a little gathering of medical friends he is very apt to forbid the patient to touch alcohol in any shape and to dismiss the subject with great severity [SEP] Of course this treatment in and of itself would appear too transparent and would fail to inspire the patient with a proper confidence,0,0,0.6,0,0,hand doctor spent night littl gather medic friend apt forbid patient touch alcohol shape dismiss subject great sever
189,Person-3,neutral,['friends'],80,Yes says the bandaged patient later in the day to a group of friends much impressed the doctor thinks there may be a slight anaesthesia of the prognosis but he's sent my ear to New York and my appendix to Baltimore and a lock of my hair to the editors of all the medical journals and meantime I am to keep very quiet and not exert myself beyond drinking a hot Scotch with lemon and nutmeg every half-hour,2,120.0,Now this oddly enough is the very thing that fills the patient up with that sense of personal importance which is worth paying for,With that he sinks back faintly on his cushions luxuriously happy,Now this oddly enough is the very thing that fills the patient up with that sense of personal importance which is worth paying for [SEP] Yes says the bandaged patient later in the day to a group of friends much impressed the doctor thinks there may be a slight anaesthesia of the prognosis but he's sent my ear to New York and my appendix to Baltimore and a lock of my hair to the editors of all the medical journals and meantime I am to keep very quiet and not exert myself beyond drinking a hot Scotch with lemon and nutmeg every half-hour [SEP] With that he sinks back faintly on his cushions luxuriously happy,1,0,0.6,0,0,ye say bandag patient later day group friend much impress doctor think may slight anaesthesia prognosi sent ear new york appendix baltimor lock hair editor medic journal meantim keep quiet exert beyond drink hot scotch lemon nutmeg everi half hour
189,Person-1,protagonist,['doctor'],65,It depends on how the doctor is feeling and whether it is long since he had a meal himself,21,523.0,The answer to this question varies very much,If it is late in the morning and the doctor is ravenously hungry he says Oh eat plenty don't be afraid of it eat meat vegetables starch glue cement anything you like,The answer to this question varies very much [SEP] It depends on how the doctor is feeling and whether it is long since he had a meal himself [SEP] If it is late in the morning and the doctor is ravenously hungry he says Oh eat plenty don't be afraid of it eat meat vegetables starch glue cement anything you like,1,0,0.0,1,0,depend doctor feel whether long sinc meal
189,Person-1,protagonist,['doctor'],66,If it is late in the morning and the doctor is ravenously hungry he says Oh eat plenty don't be afraid of it eat meat vegetables starch glue cement anything you like,21,523.0,It depends on how the doctor is feeling and whether it is long since he had a meal himself,But if the doctor has just had lunch and if his breathing is short-circuited with huckleberry-pie he says very firmly No I don't want you to eat anything at all absolutely not a bite it won't hurt you a little self-denial in the matter of eating is the best thing in the world,It depends on how the doctor is feeling and whether it is long since he had a meal himself [SEP] If it is late in the morning and the doctor is ravenously hungry he says Oh eat plenty don't be afraid of it eat meat vegetables starch glue cement anything you like [SEP] But if the doctor has just had lunch and if his breathing is short-circuited with huckleberry-pie he says very firmly No I don't want you to eat anything at all absolutely not a bite it won't hurt you a little self-denial in the matter of eating is the best thing in the world,1,0,0.0,1,0,late morn doctor raven hungri say oh eat plenti afraid eat meat veget starch glue cement anyth like
189,Person-1,protagonist,['doctor'],67,But if the doctor has just had lunch and if his breathing is short-circuited with huckleberry-pie he says very firmly No I don't want you to eat anything at all absolutely not a bite it won't hurt you a little self-denial in the matter of eating is the best thing in the world,21,523.0,If it is late in the morning and the doctor is ravenously hungry he says Oh eat plenty don't be afraid of it eat meat vegetables starch glue cement anything you like,And what about drinking,If it is late in the morning and the doctor is ravenously hungry he says Oh eat plenty don't be afraid of it eat meat vegetables starch glue cement anything you like [SEP] But if the doctor has just had lunch and if his breathing is short-circuited with huckleberry-pie he says very firmly No I don't want you to eat anything at all absolutely not a bite it won't hurt you a little self-denial in the matter of eating is the best thing in the world [SEP] And what about drinking,1,0,0.39999999999999997,1,0,doctor lunch breath short circuit huckleberri pie say firmli want eat anyth absolut bite hurt littl self denial matter eat best thing world
189,Person-1,protagonist,['doctor'],71,The doctor says this with real feeling and his eye glistens with the pure love of his profession,21,523.0,He may say Oh yes you might drink a glass of lager now and then or if you prefer it a gin and soda or a whisky and Apollinaris and I think before going to bed I'd take a hot Scotch with a couple of lumps of white sugar and bit of lemon-peel in it and a good grating of nutmeg on the top,But if on the other hand the doctor has spent the night before at a little gathering of medical friends he is very apt to forbid the patient to touch alcohol in any shape and to dismiss the subject with great severity,He may say Oh yes you might drink a glass of lager now and then or if you prefer it a gin and soda or a whisky and Apollinaris and I think before going to bed I'd take a hot Scotch with a couple of lumps of white sugar and bit of lemon-peel in it and a good grating of nutmeg on the top [SEP] The doctor says this with real feeling and his eye glistens with the pure love of his profession [SEP] But if on the other hand the doctor has spent the night before at a little gathering of medical friends he is very apt to forbid the patient to touch alcohol in any shape and to dismiss the subject with great severity,1,0,0.0,1,0,doctor say real feel eye glisten pure love profess
189,Person-1,protagonist,['doctor'],75,Whatever is wrong with the patient the doctor insists on snipping off parts and pieces and extracts of him and sending them mysteriously away to be analysed,21,523.0,But nowadays this element is supplied by the work of the analytical laboratory,He cuts off a lock of the patient's hair marks it Mr Smith's Hair October 1910,But nowadays this element is supplied by the work of the analytical laboratory [SEP] Whatever is wrong with the patient the doctor insists on snipping off parts and pieces and extracts of him and sending them mysteriously away to be analysed [SEP] He cuts off a lock of the patient's hair marks it Mr Smith's Hair October 1910,1,0,-0.4,1,0,whatev wrong patient doctor insist snip part piec extract send mysteri away analys
189,Person-1,protagonist,['doctor'],83,You and I and the rest of us even if we know all this as soon as we have a pain within us rush for a doctor as fast as a hack can take us,21,523.0,And yet isn't it funny,Yes personally I even prefer an ambulance with a bell on it,And yet isn't it funny [SEP] You and I and the rest of us even if we know all this as soon as we have a pain within us rush for a doctor as fast as a hack can take us [SEP] Yes personally I even prefer an ambulance with a bell on it,1,0,0.0,0,0,rest us even know soon pain within us rush doctor fast hack take us
189,Person-1,protagonist,['doctor'],49,Get up says the doctor and counts ten,21,523.0,Can you feel that he says viciously as the patient falls over on the sofa in a heap,The patient rises,Can you feel that he says viciously as the patient falls over on the sofa in a heap [SEP] Get up says the doctor and counts ten [SEP] The patient rises,1,0,0.0,0,1,get say doctor count ten
189,Person-1,protagonist,['doctor'],51,The doctor looks him over very carefully without speaking and then suddenly fetches him a blow in the stomach that doubles him up speechless,21,523.0,The patient rises,The doctor walks over to the window and reads the morning paper for a while,The patient rises [SEP] The doctor looks him over very carefully without speaking and then suddenly fetches him a blow in the stomach that doubles him up speechless [SEP] The doctor walks over to the window and reads the morning paper for a while,1,0,0.0,1,0,doctor look care without speak suddenli fetch blow stomach doubl speechless
189,Person-1,protagonist,['doctor'],52,The doctor walks over to the window and reads the morning paper for a while,21,523.0,The doctor looks him over very carefully without speaking and then suddenly fetches him a blow in the stomach that doubles him up speechless,Presently he turns and begins to mutter more to himself than the patient,The doctor looks him over very carefully without speaking and then suddenly fetches him a blow in the stomach that doubles him up speechless [SEP] The doctor walks over to the window and reads the morning paper for a while [SEP] Presently he turns and begins to mutter more to himself than the patient,1,0,0.0,1,0,doctor walk window read morn paper
189,Person-1,protagonist,['doctor'],58,What can I do about it doctor,21,523.0,says the patient in an agony of fear,Well says the doctor I want you to keep very quiet you'll have to go to bed and stay there and keep quiet,says the patient in an agony of fear [SEP] What can I do about it doctor [SEP] Well says the doctor I want you to keep very quiet you'll have to go to bed and stay there and keep quiet,1,0,0.0,0,0,doctor
189,Person-1,protagonist,['doctor'],59,Well says the doctor I want you to keep very quiet you'll have to go to bed and stay there and keep quiet,21,523.0,What can I do about it doctor,In reality of course the doctor hasn't the least idea what is wrong with the man but he DOES know that if he will go to bed and keep quiet awfully quiet he'll either get quietly well again or else die a quiet death,What can I do about it doctor [SEP] Well says the doctor I want you to keep very quiet you'll have to go to bed and stay there and keep quiet [SEP] In reality of course the doctor hasn't the least idea what is wrong with the man but he DOES know that if he will go to bed and keep quiet awfully quiet he'll either get quietly well again or else die a quiet death,1,0,0.2,0,1,well say doctor want keep quiet go bed stay keep quiet
189,Person-1,protagonist,['doctor'],61,Meantime if the doctor calls every morning and thumps and beats him he can keep the patient submissive and perhaps force him to confess what is wrong with him,21,523.0,In reality of course the doctor hasn't the least idea what is wrong with the man but he DOES know that if he will go to bed and keep quiet awfully quiet he'll either get quietly well again or else die a quiet death,What about diet doctor,In reality of course the doctor hasn't the least idea what is wrong with the man but he DOES know that if he will go to bed and keep quiet awfully quiet he'll either get quietly well again or else die a quiet death [SEP] Meantime if the doctor calls every morning and thumps and beats him he can keep the patient submissive and perhaps force him to confess what is wrong with him [SEP] What about diet doctor,1,0,-0.4,1,0,meantim doctor call everi morn thump beat keep patient submiss perhap forc confess wrong
189,Person-1,protagonist,['doctor'],62,What about diet doctor,21,523.0,Meantime if the doctor calls every morning and thumps and beats him he can keep the patient submissive and perhaps force him to confess what is wrong with him,says the patient completely cowed,Meantime if the doctor calls every morning and thumps and beats him he can keep the patient submissive and perhaps force him to confess what is wrong with him [SEP] What about diet doctor [SEP] says the patient completely cowed,1,0,0.0,0,0,diet doctor
192,Person-2,neutral,['gentleman'],43,Mr Montgomery he said unkindly loud this gentleman is opening an account he will deposit fifty-six dollars,1,17.0,He called to the accountant,Good morning,He called to the accountant [SEP] Mr Montgomery he said unkindly loud this gentleman is opening an account he will deposit fifty-six dollars [SEP] Good morning,0,0,0.0,1,0,mr montgomeri said unkindli loud gentleman open account deposit fifti six dollar
192,Person-4,neutral,['son'],37,The manager looked relieved but still serious he concluded now that I was a son of Baron Rothschild or a young Gould,1,22.0,I intend to keep all my money in this bank,A large account I suppose he said,I intend to keep all my money in this bank [SEP] The manager looked relieved but still serious he concluded now that I was a son of Baron Rothschild or a young Gould [SEP] A large account I suppose he said,1,0,0.4,0,0,manag look reliev still seriou conclud son baron rothschild young gould
193,Person-1,protagonist,['friend'],3,I had a letter from a friend of mine who had gone out to South Africa,3,75.0,It began with postage stamps,The letter had a three-cornered stamp on it and I thought as soon as I looked at it That's the thing,It began with postage stamps [SEP] I had a letter from a friend of mine who had gone out to South Africa [SEP] The letter had a three-cornered stamp on it and I thought as soon as I looked at it That's the thing,1,0,0.0,0,0,letter friend mine gone south africa
193,Person-1,protagonist,['friend'],16,It lasted through most of the winter and I was getting quite proud of it but I took the coins down town one evening to show to a friend and we spent No,3,75.0,The items were as follows That's as far as that collection got,3 No,The items were as follows That's as far as that collection got [SEP] It lasted through most of the winter and I was getting quite proud of it but I took the coins down town one evening to show to a friend and we spent No [SEP] 3 No,0,0,0.4,0,0,last winter get quit proud took coin town one even show friend spent
193,Person-1,protagonist,['friend'],29,A friend of mine once showed me a very fine collection of ancient and curious weapons and for a time I was full of that idea,3,75.0,Then I quit,I gathered several interesting specimens such as I kept this collection for quite a long while until in a moment of infatuation I presented it to a young lady as a betrothal present,Then I quit [SEP] A friend of mine once showed me a very fine collection of ancient and curious weapons and for a time I was full of that idea [SEP] I gathered several interesting specimens such as I kept this collection for quite a long while until in a moment of infatuation I presented it to a young lady as a betrothal present,1,0,0.6000000000000001,1,0,friend mine show fine collect ancient curiou weapon time full idea
193,Person-2,neutral,['lady'],30,I gathered several interesting specimens such as I kept this collection for quite a long while until in a moment of infatuation I presented it to a young lady as a betrothal present,1,33.0,A friend of mine once showed me a very fine collection of ancient and curious weapons and for a time I was full of that idea,The gift proved too ostentatious and our relations subsequently ceased to be cordial,A friend of mine once showed me a very fine collection of ancient and curious weapons and for a time I was full of that idea [SEP] I gathered several interesting specimens such as I kept this collection for quite a long while until in a moment of infatuation I presented it to a young lady as a betrothal present [SEP] The gift proved too ostentatious and our relations subsequently ceased to be cordial,1,0,0.4,0,0,gather sever interest specimen kept collect quit long moment infatu present young ladi betroth present
