storyID,judul,sentenceID,sentence,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,liberty,oppression
181,Instinct Gone Wrong,18,"And, some six weeks afterwards, an image, mostly of plaster-of-Paris and bandages, reclined, much against its will, on a be-cushioned cane lounge on the hospital veranda; and, from the only free and workable corner of its mouth, when the pipe was removed, came shockingly expressed opinions of them ——— newfangled ———!",0,0,0,0,0,0,0,0,0,0,1,0
181,Instinct Gone Wrong,19,two-story ———! “,0,0,0,0,0,0,0,0,0,0,0,0
181,Instinct Gone Wrong,20,night houses” (as it called them).,0,0,0,0,0,0,0,0,0,0,0,0
181,Instinct Gone Wrong,21,"And, thereafter, when he had a load on, or the weather was too bad for sleeping in or under his wagon, the veranda of a one-storied shanty (if he could get to it) was good enough for MacSomething, the carrier.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,1,"OLD MAC used to sleep in his wagon in fine weather, when he had no load, on his blankets spread out on the feed-bags; but one time he struck Croydon, flush from a lucky and good back trip, and looked in at the (say) Royal Hotel to wet his luck—as some men do with their sorrow—and he “got there all right.”",1,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,2,"Next morning he had breakfast in the dining-room, was waited on as a star boarder, and became thoroughly demoralized; and his mind was made up (independent of himself, as it were) to be a gentleman for once in his life.",0,0,0,0,0,0,0,0,0,0,1,0
182,The Hypnotized Township,3,"He went over to the store and bought the sloppiest suit of reach-me-downs of glossiest black, and the stiffest and stickiest white shirt they had to show—also four bone studs, two for the collar and two for the cuffs.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,4,"Then he gave his worn “larstins” to the stable-boy (with half a crown) to clean, and—proceeded.",0,0,0,0,0,0,0,0,1,0,0,0
182,The Hypnotized Township,5,"He put the boots on during the day, one at a time between drinks, gassing all the time, and continued.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,6,"He concluded about midnight, after a very noisy time and interviews with everyone on sight (slightly interrupted by drinks) concerning “his room.”",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,7,"It was show time, you see, and all the rooms were as full as he was—he was too full even to share the parlour or billiard room with others; but he consented at last to a shake-down on the balcony, the barmaid volunteering to spread the couch with her own fair hands.",1,0,1,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,8,"Towards daylight he woke, for one of the reasons why men do wake.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,9,"It is well known, to people who know, that old campers-out (and young men new to it, too) will wake once—if in a party, each at different times—to tend to their cattle, or listen for the hobbles of their horses, or simply to rise on their elbows and have a look round—the last, I suppose, from an instinct born in old dangerous times.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,10,"Mac woke up, and it was dark.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,11,"He reached out and his hand fell, instinctively, on the rail of the balcony, which was to him (instinctively—and that shows how instinct errs) the rail of the side of his wagon, in which as I have said, he was wont to sleep.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,12,"So he drew himself up on his knees and to his feet, with the instinctive intention of getting down to (say) put some chaff and corn in the feed-bags stretched across the shafts for the horses; for he intended, by instinct, to make an early start.",1,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,13,"Which shows how instinct can never be trusted to travel with memory, but will get ahead of it—or behind it. (",0,0,0,0,1,0,0,0,0,0,0,0
182,The Hypnotized Township,14,Say it was instinct mixed with or adulterated by drink.),0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,15,"He got a long, hairy leg over and felt (instinctively) for the hub of the wheel; his foot found and rested on the projecting ledge of the balcony floor outside, and that, to him, was the hub all right.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,16,"He swung his other leg over and expected to drop lightly on to the grass or dust of the camp; but, being instinctively rigid, he fell heavily some fifteen feet into a kerbed gutter.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,17,"As a result of his howls lights soon flickered in windows and fanlights; and with prompt, eager, anxious, and awed bush first-aid and assistance, they carried a very sober, battered and blasphemous driver inside and spread mattresses on the floor.",0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,18,"And, some six weeks afterwards, an image, mostly of plaster-of-Paris and bandages, reclined, much against its will, on a be-cushioned cane lounge on the hospital veranda; and, from the only free and workable corner of its mouth, when the pipe was removed, came shockingly expressed opinions of them ——— newfangled ———!",0,0,0,0,0,0,0,0,0,0,1,0
182,The Hypnotized Township,19,two-story ———! “,0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,20,night houses” (as it called them).,0,0,0,0,0,0,0,0,0,0,0,0
182,The Hypnotized Township,21,"And, thereafter, when he had a load on, or the weather was too bad for sleeping in or under his wagon, the veranda of a one-storied shanty (if he could get to it) was good enough for MacSomething, the carrier.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,1,"William Spencer stayed away from school that hot day, and ""went swimming"".",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,2,"The master wrote a note to William's father, and gave it to William's brother Joe to carry home.",0,0,0,0,0,0,1,0,0,0,0,0
183,The Master's Mistake,3,"""You'll give that to your father to-night, Joseph.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,4,"""Yes, sir.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,5,"Bill waited for Joe near the gap, and walked home with him.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,6,"""I s'pose you've got a note for father.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,7,"""Yes,"" said Joe.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,8,"""I s'pose you know what's in it?""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,9,"""Ye--yes.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,10,"Oh, why did you stop away, Bill?""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,11,"""You don't mean to say that you're dirty mean enough to give it to father?",0,0,0,0,0,0,0,0,0,1,0,0
183,The Master's Mistake,12,"Hey?""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,13,"""I must, Will.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,14,"I promised the master.""",0,0,0,0,0,0,1,0,0,0,0,0
183,The Master's Mistake,15,"""He needn't never know.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,16,"""Oh, yes, he will.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,17,"He's coming over to our place on Saturday, and he's sure to ask me to-morrow.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,18,Pause.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,19,"""Look here, Joe!""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,20,"said Bill, ""I don't want to get a hiding and go without supper to-night.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,21,"I promised to go 'possuming with Johnny Nowlett, and he's going to give me a fire out of his gun.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,22,"You can come, too.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,23,"I don't want to cop out on it to-night -- if I do I'll run away from home again, so there.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,24,"Bill walked on a bit in moody, Joe in troubled, silence.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,25,"Bill tried again: he threatened, argued, and pleaded, but Joe was firm. """,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,26,"The master trusted me, Will,"" he said.",0,0,0,0,1,0,1,0,0,0,0,0
183,The Master's Mistake,27,"""Joe,"" said Bill at last, after a long pause, ""I wouldn't do it to you.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,28,Joe was troubled.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,29,"""I wouldn't do it to you, Joe.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,30,Joe thought how Bill had stood up and fought for him only last week.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,31,"""I'd tear the note in bits; I'd tell a hundred lies; I'd take a dozen hidings first, Joe -- I would.""",0,0,0,1,0,0,0,0,0,0,0,0
183,The Master's Mistake,32,Joe was greatly troubled.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,33,"His chest heaved, and the tears came to his eyes.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,34,"""I'd do more than that for you, Joe, and you know it.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,35,Joe knew it.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,36,They were crossing the old goldfield now.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,37,"There was a shaft close to the path; it had fallen in, funnel-shaped, at the top, but was still thirty or forty feet deep; some old logs were jammed across about five feet down.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,38,Joe suddenly snatched the note from his pocket and threw it in.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,39,It fluttered to the other side and rested on a piece of the old timber.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,40,"Bill saw it, but said nothing, and, seeing their father coming home from work, they hurried on.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,41,Joe was deep in trouble now.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,42,"Bill tried to comfort and cheer him, but it was no use.",1,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,43,"Bill promised never to run away from home any more, to go to school every day, and never to fight, or steal, or tell lies.",0,1,0,1,0,0,0,0,0,0,0,0
183,The Master's Mistake,44,"But Joe had betrayed his trust for the first time in his life, and wouldn't be comforted.",1,0,0,1,1,1,0,0,0,0,0,0
183,The Master's Mistake,45,"Some time in the night Bill woke, and found Joe sitting up in bed crying.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,46,"""Why, what's the matter, Joe?""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,47,"""I never done a mean thing like that before,"" sobbed Joe. """,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,48,I wished I'd chucked meself down the shaft instead.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,49,"The master trusted me, Will; an' now, if he asks me to-morrow, I'll have to tell a lie.""",0,0,0,1,1,0,1,0,0,0,0,0
183,The Master's Mistake,50,"""Then tell the truth, Joe, an' take the hidin'; it'll soon be over -- just a couple of cuts with the cane and it'll be all over.""",0,0,1,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,51,"""Oh, no, it won't.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,52,He won't never trust me any more.,0,0,0,0,1,0,0,0,0,0,0,0
183,The Master's Mistake,53,"I've never been caned in that school yet, Will, and if I am I'll never go again.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,54,Oh!,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,55,"why will you run away from home, Will, and play the wag, and steal, and get us all into such trouble?",0,1,0,1,0,0,0,0,0,0,0,0
183,The Master's Mistake,56,You don't know how mother takes on about it -- you don't know how it hurts father!,0,1,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,57,"I've deceived the master, and mother and father to-day, just because you're so -- so selfish,"" and he laid down and cried himself to sleep.",0,0,1,1,0,0,1,0,0,0,0,0
183,The Master's Mistake,58,"Bill lay awake and thought till daylight; then he got up quietly, put on his clothes, and stole away from the house and across the flat, followed by the dog, who thought it was a 'possum-hunting expedition.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,59,"Bill wished the dog would not be quite so demonstrative, at least until they got away from the house.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,60,"He went straight to the shaft, let himself down carefully on to one of the old logs, and stooped to pick up the note, gleaming white in the sickly summer daylight.",1,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,61,"Then the rotten timber gave way suddenly, without a moment's warning.",0,0,0,0,0,0,0,0,0,1,0,0
183,The Master's Mistake,62,. . . . .,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,63,They found him that morning at about nine o'clock.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,64,The dog attracted the attention of an old fossicker passing to his work.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,65,The letter was gripped in Bill's right hand when they brought him up.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,66,"They took him home, and the father went for a doctor.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,67,"Bill came to himself a little just before the last, and said: ""Mother!",0,0,1,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,68,"I wasn't running away, mother -- tell father that -- I -- I wanted to try and catch a 'possum on the ground. . . .",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,69,Where's Joe?,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,70,I want Joe.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,71,"Go out, mother, a minute, and send Joe.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,72,"""Here I am, Bill,"" said Joe, in a choking, terrified voice.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,73,"""Has the master been yet?""",0,0,0,0,0,0,1,0,0,0,0,0
183,The Master's Mistake,74,"""No.""",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,75,"""Bend down, Joe.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,76,"I went for the note, and the logs gave way.",0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,77,I meant to be back before they was up.,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,78,I dropped it down inside the bed; you watch your chance and get it; and say you forgot it last night -- say you didn't like to give it -- that won't be a lie.,0,0,0,1,0,0,0,0,0,0,0,0
183,The Master's Mistake,79,Tell the master I'm -- I'm sorry -- tell the master never to send no notes no more -- except by girls -- that's all. . . .,0,0,0,0,0,0,1,0,0,0,0,0
183,The Master's Mistake,80,Mother!,0,0,0,0,0,0,0,0,0,0,0,0
183,The Master's Mistake,81,"Take the blankets off me -- I'm dyin'.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',1,"Five or six half-grown larrikins sat on the cemented sill of the big window of Grinder Bros.' Railway Coach Factory waiting for the work bell, and one of the number was Bill Anderson -- known as ""Carstor Hoil"" -- a young terror of fourteen or fifteen.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',2,"""Here comes Balmy Arvie,"" exclaimed Bill as a pale, timid-looking little fellow rounded the corner and stood against the wall by the door. """,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',3,"How's your parents, Balmy?""",0,0,0,0,0,0,1,0,0,0,0,0
184,Two Boys at Grinder Brothers',4,The boy made no answer; he shrank closer to the entrance.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',5,The first bell went.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',6,"""What yer got for dinner, Balmy?",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',7,"Bread 'n' treacle?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',8,asked the young ruffian; then for the edification of his chums he snatched the boy's dinner bag and emptied its contents on the pavement.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',9,The door opened.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',10,"Arvie gathered up his lunch, took his time-ticket, and hurried in.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',11,"""Well, Balmy,"" said one of the smiths as he passed, ""what do you think of the boat race?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',12,"""I think,"" said the boy, goaded to reply, ""that it would be better if young fellows of this country didn't think so much about racin' an' fightin'.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',13,"The questioner stared blankly for a moment, then laughed suddenly in the boy's face, and turned away.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',14,The rest grinned.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',15,"""Arvie's getting balmier than ever,"" guffawed young Bill.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',16,"""Here, Carstor Hoil,"" cried one of the smiths' strikers, ""how much oil will you take for a chew of terbaccer?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',17,"""Teaspoonful?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',18,"""No, two.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',19,"""All right; let's see the chew, first.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',20,"""Oh, you'll get it.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',21,What yer frighten' of? . . .,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',22,"Come on, chaps, 'n' see Bill drink oil.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',23,Bill measured out some machine oil and drank it.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',24,"He got the tobacco, and the others got what they called ""the fun of seein' Bill drink oil!""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',25,"The second bell rang, and Bill went up to the other end of the shop, where Arvie was already at work sweeping shavings from under a bench.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',26,"The young terror seated himself on the end of this bench, drummed his heels against the leg, and whistled.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',27,"He was in no hurry, for his foreman had not yet arrived.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',28,"He amused himself by lazily tossing chips at Arvie, who made no protest for a while. """,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',29,"It would be -- better -- for this country,"" said the young terror, reflectively and abstractedly, cocking his eye at the whitewashed roof beams and feeling behind him on the bench for a heavier chip -- ""it would be better -- for this country -- if young fellers didn't think so much about -- about -- racin' -- AND fightin'.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',30,"""You let me alone,"" said Arvie.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',31,"""Why, what'll you do?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',32,"exclaimed Bill, bringing his eye down with feigned surprise.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',33,"Then, in an indignant tone, ""I don't mind takin' a fall out of yer, now, if yer like.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',34,Arvie went on with his work.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',35,"Bill tossed all the chips within reach, and then sat carelessly watching some men at work, and whistling the ""Dead March"".",0,1,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',36,"Presently he asked:
 
  ""What's yer name, Balmy?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',37,No answer.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',38,"""Carn't yer answer a civil question?",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',39,"I'd soon knock the sulks out of yer if I was yer father.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',40,"""My name's Arvie; you know that.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',41,"""Arvie what?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',42,"""Arvie Aspinall.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',43,"Bill cocked his eye at the roof and thought a while and whistled; then he said suddenly:
 
  ""Say, Balmy, where d'yer live?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',44,"""Jones' Alley.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',45,"""What?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',46,"""Jones' Alley.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',47,"A short, low whistle from Bill. """,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',48,"What house?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',49,"""Number Eight.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',50,"""Garn!",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',51,"What yer giv'nus?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',52,"""I'm telling the truth.",0,0,1,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',53,What's there funny about it?,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',54,"What do I want to tell you a lie for?""",0,0,0,1,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',55,"""Why, we lived there once, Balmy.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',56,"Old folks livin'?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',57,"""Mother is; father's dead.""",0,1,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',58,"Bill scratched the back of his head, protruded his under lip, and reflected.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',59,"""I say, Arvie, what did yer father die of?""",0,1,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',60,"""Heart disease.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',61,"He dropped down dead at his work.""",0,1,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',62,"Long, low, intense whistle from Bill.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',63,He wrinkled his forehead and stared up at the beams as if he expected to see something unusual there.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',64,"After a while he said, very impressively: ""So did mine.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',65,The coincidence hadn't done striking him yet; he wrestled with it for nearly a minute longer.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',66,"Then he said:
 
  ""I suppose yer mother goes out washin'?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',67,"""Yes.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',68,"""'N' cleans offices?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',69,"""Yes.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',70,"""So does mine.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',71,"Any brothers 'n' sisters?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',72,"""Two -- one brother 'n' one sister.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',73,Bill looked relieved -- for some reason.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',74,"""I got nine,"" he said. """,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',75,"Yours younger'n you?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',76,"""Yes.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',77,"""Lot of bother with the landlord?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',78,"""Yes, a good lot.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',79,"""Had any bailiffs in yet?""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',80,"""Yes, two.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',81,"They compared notes a while longer, and tailed off into a silence which lasted three minutes and grew awkward towards the end.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',82,"Bill fidgeted about on the bench, reached round for a chip, but recollected himself.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',83,"Then he cocked his eye at the roof once more and whistled, twirling a shaving round his fingers the while.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',84,"At last he tore the shaving in two, jerked it impatiently from him, and said abruptly:
 
  ""Look here, Arvie!",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',85,"I'm sorry I knocked over yer barrer yesterday.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',86,"""Thank you.""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',87,This knocked Bill out the first round.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',88,"He rubbed round uneasily on the bench, fidgeted with the vise, drummed his fingers, whistled, and finally thrust his hands in his pockets and dropped on his feet.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',89,"""Look here, Arvie!""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',90,"he said in low, hurried tones. """,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',91,"Keep close to me goin' out to-night, 'n' if any of the other chaps touches yer or says anything to yer I'll hit 'em!""",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',92,"Then he swung himself round the corner of a carriage ""body"" and was gone.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',93,. . . . .,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',94,Arvie was late out of the shop that evening.,0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',95,"His boss was a sub-contractor for the coach-painting, and always tried to find twenty minutes' work for his boys just about five or ten minutes before the bell rang.",0,0,1,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',96,"He employed boys because they were cheap and he had a lot of rough work, and they could get under floors and ""bogies"" with their pots and brushes, and do all the ""priming"" and paint the trucks.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',97,"His name was Collins, and the boys were called ""Collins' Babies"".",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',98,"It was a joke in the shop that he had a ""weaning"" contract.",0,0,0,0,0,0,0,0,0,0,0,0
184,Two Boys at Grinder Brothers',99,"The boys were all ""over fourteen"", of course, because of the Education Act.",0,0,0,0,0,0,0,0,0,0,0,0
